drug_id,active_ingredient
2671_test, AMOXICILLINE
2671_test, AMOXICILLINE TRIHYDRATÉE
2672_test,ÉTHYLMORPHINE
2672_test, CHLORHYDRATE D'ÉTHYLMORPHINE
2672_test, GRINDÉLIA (TEINTURE DE)
2673_test,LÉVOTHYROXINE SODIQUE
2674_test,HYDROXYCARBAMIDE
2675_test,AMOXICILLINE TRIHYDRATÉE
2675_test, AMOXICILLINE ANHYDRE
2676_test,LOSARTAN POTASSIQUE
2677_test,BISOPROLOL (HÉMIFUMARATE DE)
2678_test,AMOXICILLINE TRIHYDRATÉE
2678_test, AMOXICILLINE ANHYDRE
2679_test,PREDNISOLONE
2679_test, MÉTASULFOBENZOATE SODIQUE DE PREDNISOLONE
2680_test,DIPROPIONATE DE BÉCLOMÉTASONE
2680_test, DIPROPIONATE DE BÉCLOMÉTASONE MONOHYDRATÉ
2681_test,NITRATE D'ÉCONAZOLE
2682_test,ATORVASTATINE
2682_test, ATORVASTATINE CALCIQUE
2683_test,BCG (BACILLES DE CALMETTE-GUÉRIN)
2683_test, MYCOBACTÉRIUM BOVIS
2683_test, SOUCHE DANOISE 1331
2683_test, VIVANTE ATTÉNUÉE
2684_test,FAMPRIDINE
2685_test,DICHLORHYDRATE DE BÉTAHISTINE
2686_test,RÉPAGLINIDE
2687_test,SPIRONOLACTONE
2688_test,LISINOPRIL ANHYDRE
2688_test, LISINOPRIL DIHYDRATÉ
2689_test,CLOPIDOGREL BASE
2689_test, BÉSILATE DE CLOPIDOGREL
2690_test,CHLORHYDRATE DE MANIDIPINE
2691_test,GLUCOSE MONOHYDRATÉ
2691_test, GLUCOSE ANHYDRE
2692_test,CHLORHYDRATE DE RANITIDINE
2692_test, RANITIDINE BASE
2693_test,BROMHYDRATE DE GALANTAMINE
2693_test, GALANTAMINE
2694_test,OMÉPRAZOLE
2695_test,CHLORHYDRATE DE CÉLIPROLOL
2696_test,LOSARTAN POTASSIQUE
2696_test, HYDROCHLOROTHIAZIDE
2697_test,RÉPAGLINIDE
2698_test,ATORVASTATINE
2698_test, ATORVASTATINE CALCIQUE TRIHYDRATÉE
2699_test,BENZATHINE BENZYLPÉNICILLINE
2700_test,TINZAPARINE SODIQUE 
2701_test,VALSARTAN
2702_test,RANITIDINE (CHLORHYDRATE DE)
2702_test, RANITIDINE BASE
2703_test,RISÉDRONATE MONOSODIQUE ANHYDRE
2703_test, ACIDE RISÉDRONIQUE
2704_test,BICARBONATE DE SODIUM
2704_test, CHLORURE DE SODIUM
2704_test, CHLORURE DE POTASSIUM
2704_test, MACROGOL 3350
2705_test,BROMHYDRATE D'ÉLÉTRIPTAN
2705_test, ÉLÉTRIPTAN
2706_test,DOXYCYCLINE BASE
2706_test, DOXYCYCLINE (HYCLATE DE)
2707_test,RISÉDRONATE MONOSODIQUE HÉMIPENTAHYDRATÉ
2707_test, ACIDE RISÉDRONIQUE
2708_test,ATORVASTATINE
2708_test, ATORVASTATINE CALCIQUE ANHYDRE
2709_test,ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
2709_test, ÉSOMÉPRAZOLE
2710_test,TRINITRINE
2711_test,ALPRAZOLAM
2712_test,ESTRADIOL HÉMIHYDRATÉ
2712_test, ESTRADIOL
2713_test,BROMURE DE PINAVÉRIUM
2714_test,ROPINIROLE BASE
2714_test, CHLORHYDRATE DE ROPINIROLE
2715_test,CHLORHYDRATE DE VALACICLOVIR
2715_test, VALACICLOVIR
2716_test,ATORVASTATINE
2716_test, ATORVASTATINE CALCIQUE TRIHYDRATÉE
2717_test,GLICLAZIDE
2718_test,IRBÉSARTAN
2719_test,OCTRÉOTIDE
2719_test, ACÉTATE D'OCTRÉOTIDE
2720_test,RIVAROXABAN
2721_test,PROTÉINE L1 DE PAPILLOMAVIRUS HUMAIN DE TYPE 18 (HPV) (RECOMBINANT
2721_test, ADSORBÉ
2721_test, AVEC ADJUVANT) 
2721_test, PROTÉINE L1 DE PAPILLOMAVIRUS HUMAIN DE TYPE 16 (HPV) (RECOMBINANT
2721_test, ADSORBÉ
2721_test, AVEC ADJUVANT) 
2722_test,IRBÉSARTAN
2723_test,PROPIONATE DE FLUTICASONE
2724_test,LÉTROZOLE
2725_test,CHLORHYDRATE DE MIANSÉRINE
2726_test,DALTÉPARINE SODIQUE 
2727_test,CHLORHYDRATE DE SERTRALINE
2727_test, SERTRALINE BASE
2728_test,CANDÉSARTAN CILEXÉTIL
2729_test,QUINAPRIL BASE
2729_test, CHLORHYDRATE DE QUINAPRIL
2730_test,ÉTOPOSIDE
2731_test,TRIMÉTHOPRIME
2731_test, SULFAMÉTHOXAZOLE
2732_test,DÉCANOATE DE FLUPHÉNAZINE
2733_test,SPIRONOLACTONE
2734_test,ÉPOÉTINE ALFA 
2735_test,HYDROCHLOROTHIAZIDE
2735_test, LOSARTAN POTASSIQUE
2736_test,CHLORHYDRATE DE TRAMADOL
2737_test,SUCRALFATE
2738_test,CARBOMÈRE 980
2739_test,RÉPAGLINIDE
2740_test,RANITIDINE (CHLORHYDRATE DE)
2740_test, RANITIDINE BASE
2741_test,ÉTHINYLESTRADIOL
2741_test, LÉVONORGESTREL
2742_test,CANDÉSARTAN CILEXÉTIL
2743_test,VALSARTAN
2744_test,RILMÉNIDINE
2744_test, DIHYDROGÉNOPHOSPHATE DE RILMÉNIDINE
2745_test,FÉNOFIBRATE
2746_test,CÉFUROXIME AXÉTIL
2746_test, CÉFUROXIME
2747_test,CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ
2747_test, CODÉINE
2748_test,OMÉPRAZOLE
2749_test,RISÉDRONATE MONOSODIQUE ANHYDRE
2749_test, ACIDE RISÉDRONIQUE
2750_test,TYROSINE
2750_test, HUILE DE SOJA RAFFINÉE
2750_test, GLUCOSE ANHYDRE
2750_test, PHÉNYLALANINE
2750_test, HUILE D'OLIVE RAFFINÉE POUR PRÉPARATIONS INJECTABLES
2750_test, CHLORURE DE CALCIUM
2750_test, HISTIDINE
2750_test, ISOLEUCINE
2750_test, CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ
2750_test, TRYPTOPHANE L
2750_test, THRÉONINE
2750_test, PROLINE
2750_test, ACÉTATE DE SODIUM
2750_test, CHLORURE DE POTASSIUM
2750_test, CHLORHYDRATE DE LYSINE
2750_test, SODIUM (GLYCÉROPHOSPHATE DE)
2750_test, SÉRINE
2750_test, GLYCINE
2750_test, VALINE
2750_test, LYSINE
2750_test, ALANINE
2750_test, MÉTHIONINE
2750_test, GLUCOSE MONOHYDRATÉ
2750_test, ARGININE
2750_test, LEUCINE
2751_test,PRAVASTATINE SODIQUE
2752_test,FLUCONAZOLE
2753_test,ESTRADIOL HÉMIHYDRATÉ
2753_test, ESTRADIOL ANHYDRE
2754_test,LANSOPRAZOLE
2755_test,CHLORHYDRATE DE SOTALOL
2756_test,SODIUM (BICARBONATE DE)
2756_test, SODIUM (SULFATE DE) ANHYDRE
2756_test, MACROGOL 3350
2756_test, POTASSIUM (CHLORURE DE)
2756_test, SODIUM (CHLORURE DE)
2757_test,PRAMIPEXOLE BASE
2757_test, DICHLORHYDRATE DE PRAMIPEXOLE MONOHYDRATÉ
2758_test,CÉTHEXONIUM (BROMURE DE)
2759_test,DICLOFÉNAC DE DIÉTHYLAMINE
2759_test, DICLOFÉNAC SODIQUE
2760_test,OLANZAPINE
2761_test,GLICLAZIDE
2762_test,SODIUM (FUSIDATE DE)
2763_test,PREDNISONE
2764_test,CARBONATE DE CALCIUM
2764_test, CONCENTRAT DE CHOLÉCALCIFÉROL
2764_test, FORME PULVÉRULENTE
2764_test, VITAMINE D3
2764_test, CALCIUM ÉLÉMENT
2765_test,IRBÉSARTAN
2765_test, HYDROCHLOROTHIAZIDE
2766_test,CIPROFLOXACINE
2766_test, CHLORHYDRATE DE CIPROFLOXACINE
2767_test,CORIFOLLITROPINE ALFA 
2768_test,CHLORHEXIDINE (GLUCONATE DE)
2768_test, SOLUTION DE DIGLUCONATE DE CHLORHEXIDINE
2769_test,MÉTHOTREXATE
2769_test, MÉTHOTREXATE DISODIQUE
2770_test,MOXONIDINE
2771_test,ROPINIROLE BASE
2771_test, ROPINIROLE (CHLORHYDRATE DE)
2772_test,CHLORTALIDONE
2772_test, ATÉNOLOL
2773_test,RISÉDRONATE MONOSODIQUE ANHYDRE
2774_test,TOPIRAMATE
2775_test,RANITIDINE BASE
2775_test, RANITIDINE (CHLORHYDRATE DE)
2776_test,PÉRINDOPRIL TERT-BUTYLAMINE
2776_test, PÉRINDOPRIL
2777_test,CLARITHROMYCINE
2778_test,CHLORHYDRATE D'ONDANSÉTRON DIHYDRATÉ
2778_test, ONDANSÉTRON
2779_test,ATORVASTATINE
2779_test, ATORVASTATINE CALCIQUE
2780_test,SIMVASTATINE
2781_test,CHLORURE DE SODIUM
2782_test,HYDROCHLOROTHIAZIDE
2782_test, VALSARTAN
2783_test,PRAMIPEXOLE BASE
2783_test, DICHLORHYDRATE DE PRAMIPEXOLE MONOHYDRATÉ
2784_test,GLUCOSE MONOHYDRATÉ
2784_test, GLUCOSE ANHYDRE
2785_test,ISOTRÉTINOÏNE
2786_test,NARATRIPTAN (CHLORHYDRATE DE)
2786_test, NARATRIPTAN
2787_test,ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
2787_test, ÉSOMÉPRAZOLE
2788_test,FUMARATE DE BISOPROLOL
2788_test, HYDROCHLOROTHIAZIDE
2789_test,CHLORHYDRATE DE MÉTHADONE
2790_test,SODIUM (VALPROATE DE)
2791_test,MIRTAZAPINE
2792_test,TRANDOLAPRIL
2793_test,GABAPENTINE
2794_test,BISOPROLOL (FUMARATE DE)
2795_test,RAMIPRIL
2796_test,LACTULOSE
2796_test, PARAFFINE LIQUIDE
2796_test, VASELINE
2797_test,SIMVASTATINE
2798_test,TOPIRAMATE
2799_test,ALFACALCIDOL
2800_test,LISINOPRIL ANHYDRE
2800_test, LISINOPRIL DIHYDRATÉ
2800_test, HYDROCHLOROTHIAZIDE
2801_test,CHLORHYDRATE DE TICLOPIDINE
2802_test,BUPRÉNORPHINE
2802_test, CHLORHYDRATE DE BUPRÉNORPHINE
2803_test,GLIBENCLAMIDE
2804_test,MÉTHOXY POLYÉTHYLÈNE GLYCOL-ÉPOÉTINE BÊTA 
2805_test,PIROXICAM
2806_test,AMOXICILLINE TRIHYDRATÉE
2806_test, AMOXICILLINE ANHYDRE
2807_test,AMISULPRIDE
2808_test,CROMOGLICATE DE SODIUM
2809_test,BUDÉSONIDE
2810_test,OLANZAPINE
2811_test,OLANZAPINE
2812_test,MÉMANTINE BASE
2812_test, CHLORHYDRATE DE MÉMANTINE
2813_test,CANDÉSARTAN CILEXÉTIL
2814_test,ROPINIROLE
2814_test, CHLORHYDRATE DE ROPINIROLE
2815_test,HYDROCHLOROTHIAZIDE
2815_test, IRBÉSARTAN
2816_test,CHLORHYDRATE DE BÉTAXOLOL
2817_test,ATÉNOLOL
2818_test,LOSARTAN
2818_test, HYDROCHLOROTHIAZIDE
2818_test, LOSARTAN POTASSIQUE
2819_test,LEUPRORÉLINE
2820_test,LIDOCAÏNE
2820_test, PRILOCAÏNE
2821_test,PHOSPHATE DE SITAGLIPTINE MONOHYDRATÉ
2821_test, CHLORHYDRATE DE METFORMINE
2821_test, SITAGLIPTINE
2822_test,RABÉPRAZOLE SODIQUE
2823_test,PAROXÉTINE BASE
2823_test, CHLORHYDRATE DE PAROXÉTINE HÉMIHYDRATÉ
2824_test,CALCIUM ÉLÉMENT
2824_test, CARBONATE DE CALCIUM
2825_test,IODE
2825_test, IOMÉPROL
2826_test,CHLORHYDRATE DE SERTRALINE
2826_test, SERTRALINE BASE
2827_test,HYDROCHLOROTHIAZIDE
2827_test, LOSARTAN POTASSIQUE
2828_test,MALÉATE DE TIMOLOL
2828_test, TIMOLOL BASE
2829_test,KÉTOCONAZOLE
2830_test,DIAZÉPAM
2831_test,SOLUTION DE DIGLUCONATE DE CHLORHEXIDINE
2831_test, CHLOROBUTANOL HÉMIHYDRATÉ
2832_test,OMÉPRAZOLE
2833_test,SULFASALAZINE
2834_test,GLIMÉPIRIDE
2835_test,BICALUTAMIDE
2836_test,ESTRIOL
2837_test,RISPÉRIDONE
2838_test,BROMHYDRATE DE DEXTROMÉTHORPHANE
2839_test,DICLOFÉNAC SODIQUE
2840_test,DICLOFÉNAC SODIQUE
2841_test,CAPÉCITABINE
2842_test,PÉRINDOPRIL TERT-BUTYLAMINE
2842_test, PÉRINDOPRIL
2843_test,PRÉGABALINE
2844_test,FÉNOFIBRATE
2845_test,MILNACIPRAN
2845_test, CHLORHYDRATE DE MILNACIPRAN
2846_test,IODE
2846_test, IOMÉPROL
2847_test,LOSARTAN POTASSIQUE
2847_test, HYDROCHLOROTHIAZIDE
2848_test,CHLORPROMAZINE (CHLORHYDRATE DE)
2848_test, CHLORPROMAZINE
2849_test,PIPOBROMAN
2850_test,CHLORHYDRATE D'ALFUZOSINE
2851_test,SOMATROPINE 
2852_test,CHLORURE DE SODIUM
2853_test,HÉMIFUMARATE DE BISOPROLOL
2854_test,ATÉNOLOL
2855_test,DOXÉPINE
2855_test, DOXÉPINE (CHLORHYDRATE DE)
2856_test,CEFTRIAXONE SODIQUE
2856_test, CEFTRIAXONE BASE
2857_test,CHLORHYDRATE DE LERCANIDIPINE
2858_test,DESLORATADINE
2859_test,VALSARTAN
2860_test,DARUNAVIR
2860_test, ÉTHANOLATE DE DARUNAVIR
2861_test,SULFATE DE SODIUM ANHYDRE
2861_test, MACROGOL 4000
2861_test, CHLORURE DE SODIUM
2861_test, CHLORURE DE POTASSIUM
2861_test, BICARBONATE DE SODIUM
2862_test,NITRATE D'ÉCONAZOLE
2863_test,BROMURE DE PINAVÉRIUM
2864_test,CAPTOPRIL
2865_test,ESTRADIOL HÉMIHYDRATÉ
2865_test, ESTRADIOL ANHYDRE
2865_test, ESTRADIOL ANHYDRE
2865_test, ACÉTATE DE NORÉTHISTÉRONE
2865_test, ESTRADIOL HÉMIHYDRATÉ
2866_test,HYDROGÉNOTARTRATE DE RIVASTIGMINE
2866_test, RIVASTIGMINE
2867_test,DIPROPIONATE DE BÉCLOMÉTASONE
2868_test,BROMURE D'IPRATROPIUM ANHYDRE
2868_test, BROMURE D'IPRATROPIUM
2869_test,ACÉTYLCYSTÉINE
2870_test,TERBINAFINE
2870_test, CHLORHYDRATE DE TERBINAFINE
2871_test,MONTÉLUKAST SODIQUE
2871_test, MONTÉLUKAST ACIDE
2872_test,ACIDE RISÉDRONIQUE
2872_test, RISÉDRONATE MONOSODIQUE ANHYDRE
2873_test,SPIRAMYCINE
2874_test,BICARBONATE DE SODIUM
2874_test, ALGINATE DE SODIUM
2875_test,ACITRÉTINE
2876_test,FOLLITROPINE ALFA 
2876_test, LUTROPINE ALFA 
2877_test,OCTRÉOTIDE
2877_test, OCTRÉOTIDE (ACÉTATE D')
2878_test,FOSINOPRIL SODIQUE
2878_test, HYDROCHLOROTHIAZIDE
2879_test,SPIRONOLACTONE
2880_test,ALLOPURINOL
2881_test,AMOXICILLINE TRIHYDRATÉE
2881_test, ACIDE CLAVULANIQUE
2881_test, AMOXICILLINE ANHYDRE
2881_test, CLAVULANATE DE POTASSIUM
2882_test,ÉFAVIRENZ
2883_test,CITRATE DE FENTANYL
2883_test, FENTANYL
2884_test,AMPHOTÉRICINE B
2885_test,PRAVASTATINE SODIQUE
2886_test,FOSINOPRIL SODIQUE
2887_test,CARBOMÈRE 974P
2888_test,SPIRAMYCINE
2888_test, MÉTRONIDAZOLE
2889_test,BÉSILATE D'AMLODIPINE
2889_test, PÉRINDOPRIL
2889_test, AMLODIPINE
2889_test, PÉRINDOPRIL ARGININE
2890_test,CIPROFLOXACINE (CHLORHYDRATE DE)
2891_test,GABAPENTINE
2892_test,HYDROCHLOROTHIAZIDE
2892_test, CANDÉSARTAN CILEXÉTIL
2893_test,ALPROSTADIL
2894_test,ACARBOSE
2895_test,PARACÉTAMOL
2896_test,INSULINE LISPRO RECOMBINANTE 
2897_test,PARACÉTAMOL
2898_test,GLIMÉPIRIDE
2899_test,OMALIZUMAB 
2900_test,AMOXICILLINE TRIHYDRATÉE
2900_test, AMOXICILLINE ANHYDRE
2901_test,BROMHYDRATE DE GALANTAMINE
2901_test, GALANTAMINE
2902_test,CITRATE DE FENTANYL
2902_test, FENTANYL
2903_test,OLANZAPINE
2904_test,GLICLAZIDE
2905_test,ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
2905_test, ÉSOMÉPRAZOLE
2906_test,ACIDE ACÉTYLSALICYLIQUE
2906_test, PRAVASTATINE SODIQUE
2907_test,HYDROCHLOROTHIAZIDE
2907_test, LOSARTAN
2907_test, LOSARTAN POTASSIQUE
2908_test,RAMIPRIL
2909_test,OSÉLTAMIVIR (PHOSPHATE D')
2909_test, OSÉLTAMIVIR
2910_test,RANITIDINE BASE
2910_test, CHLORHYDRATE DE RANITIDINE
2911_test,DICHLORHYDRATE DE PRAMIPEXOLE MONOHYDRATÉ
2911_test, PRAMIPEXOLE BASE
2912_test,CÉFADROXIL
2913_test,HÉMIFUMARATE DE BISOPROLOL
2914_test,MONTÉLUKAST SODIQUE
2914_test, MONTÉLUKAST ACIDE
2915_test,CHLORHYDRATE DE METFORMINE
2915_test, METFORMINE BASE
2916_test,BUDÉSONIDE
2917_test,FONDAPARINUX SODIQUE
2918_test,DICHLORHYDRATE DE PRAMIPEXOLE MONOHYDRATÉ
2918_test, PRAMIPEXOLE BASE
2919_test,CLOPIDOGREL BASE
2919_test, CLOPIDOGREL (HYDROGÉNOSULFATE DE)
2920_test,VALPROATE DE SODIUM
2921_test,ÉTHINYLESTRADIOL
2921_test, LÉVONORGESTREL
2922_test,ATÉNOLOL
2923_test,DIMÉGLUMINE (GADOPENTÉTATE DE)
2924_test,CHLORHYDRATE DE SERTRALINE
2924_test, SERTRALINE BASE
2925_test,SUCCINATE DE FROVATRIPTAN MONOHYDRATÉ
2925_test, FROVATRIPTAN BASE
2926_test,RAMIPRIL
2927_test,BROMHYDRATE DE CITALOPRAM
2927_test, CITALOPRAM
2928_test,FÉNOFIBRATE
2929_test,ATORVASTATINE
2929_test, ATORVASTATINE CALCIQUE TRIHYDRATÉE
2930_test,LANSOPRAZOLE
2931_test,CHLORHYDRATE DE DONÉPÉZIL
2931_test, DONÉPÉZIL BASE
2932_test,ESTRADIOL HÉMIHYDRATÉ
2932_test, ESTRADIOL ANHYDRE
2933_test,DICHLORHYDRATE DE CÉTIRIZINE
2934_test,ÉTHINYLESTRADIOL
2934_test, LÉVONORGESTREL
2935_test,FÉNOFIBRATE
2936_test,MUPIROCINE
2936_test, MUPIROCINE CALCIQUE DIHYDRATÉE
2937_test,LÉVOMÉPROMAZINE (HYDROGÉNOMALÉATE DE)
2937_test, LÉVOMÉPROMAZINE
2938_test,LÉTROZOLE
2939_test,VILDAGLIPTINE
2940_test,ISRADIPINE
2941_test,TELMISARTAN
2942_test,CHLORHYDRATE DE TRAMADOL
2943_test,OMÉPRAZOLE
2944_test,ÉPLÉRÉNONE
2945_test,PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
2945_test, PANTOPRAZOLE
2946_test,RISÉDRONATE MONOSODIQUE HÉMIPENTAHYDRATÉ
2946_test, RISÉDRONATE MONOSODIQUE ANHYDRE
2947_test,SIMVASTATINE
2948_test,NORFLOXACINE
2949_test,AMIODARONE (CHLORHYDRATE D')
2950_test,INSULINE LISPRO RECOMBINANTE 
2951_test,PARACÉTAMOL
2951_test, CHLORHYDRATE DE TRAMADOL
2952_test,CHLORHYDRATE DE DORZOLAMIDE
2952_test, DORZOLAMIDE BASE
2953_test,PRÉGABALINE
2954_test,GADODIAMIDE
2955_test,FÉNOFIBRATE
2956_test,CHLORPROMAZINE
2956_test, CHLORPROMAZINE (CHLORHYDRATE DE)
2957_test,SIMVASTATINE
2958_test,MALÉATE DE TIMOLOL
2958_test, TIMOLOL BASE
2959_test,AMLODIPINE
2959_test, BÉSILATE D'AMLODIPINE
2960_test,PRÉGABALINE
2961_test,RAMIPRIL
2962_test,OFLOXACINE
2963_test,ÉPOÉTINE BÊTA 
2964_test,ESTRADIOL HÉMIHYDRATÉ
2965_test,FENTANYL
2965_test, CITRATE DE FENTANYL
2966_test,DOMPÉRIDONE
2967_test,BICALUTAMIDE
2968_test,OXCARBAZÉPINE
2969_test,ACICLOVIR
2970_test,IOHEXOL
2970_test, IODE
2971_test,SIMVASTATINE
2972_test,ROPINIROLE BASE
2972_test, CHLORHYDRATE DE ROPINIROLE
2973_test,ZOLMITRIPTAN
2974_test,ROPINIROLE BASE
2974_test, CHLORHYDRATE DE ROPINIROLE
2975_test,TIMOLOL
2975_test, MALÉATE DE TIMOLOL
2975_test, LATANOPROST
2976_test,NIFÉDIPINE
2977_test,HYDROCHLOROTHIAZIDE
2977_test, IRBÉSARTAN
2978_test,ACIDE N-ACÉTYL ASPARTYL GLUTAMIQUE (SEL DE SODIUM)
2979_test,ÉSOMÉPRAZOLE
2979_test, ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
2980_test,AMOXICILLINE TRIHYDRATÉE
2980_test, ACIDE CLAVULANIQUE
2980_test, CLAVULANATE DE POTASSIUM
2980_test, AMOXICILLINE ANHYDRE
2981_test,GLICLAZIDE
2982_test,CHLORHYDRATE DE NÉBIVOLOL
2982_test, NÉBIVOLOL BASE
2983_test,LÉVÉTIRACÉTAM
2984_test,CHLORHYDRATE DE GRANISÉTRON
2984_test, GRANISÉTRON BASE
2985_test,CLARITHROMYCINE
2986_test,ATORVASTATINE CALCIQUE
2986_test, ATORVASTATINE
2987_test,RAMIPRIL
2988_test,NORFLOXACINE
2989_test,DOXYCYCLINE ANHYDRE
2989_test, DOXYCYCLINE MONOHYDRATÉE
2990_test,OCTRÉOTIDE
2990_test, OCTRÉOTIDE (ACÉTATE D')
2991_test,MODAFINIL
2992_test,DESLORATADINE
2993_test,FÉNOFIBRATE
2994_test,TERBINAFINE
2994_test, CHLORHYDRATE DE TERBINAFINE
2995_test,TELMISARTAN
2996_test,MÉTHOTREXATE
2997_test,RÉPAGLINIDE
2998_test,LOSARTAN
2998_test, HYDROCHLOROTHIAZIDE
2998_test, LOSARTAN POTASSIQUE
2999_test,TRANDOLAPRIL
3000_test,SERTRALINE BASE
3000_test, CHLORHYDRATE DE SERTRALINE
3001_test,ESTRADIOL
3002_test,ARIPIPRAZOLE
3003_test,NITRATE D'ÉCONAZOLE
3004_test,ANASTROZOLE
3005_test,PARACÉTAMOL
3006_test,DOXYCYCLINE MONOHYDRATÉE
3006_test, DOXYCYCLINE BASE
3007_test,LISINOPRIL ANHYDRE
3007_test, HYDROCHLOROTHIAZIDE
3007_test, LISINOPRIL DIHYDRATÉ
3008_test,LUTROPINE ALFA 
3009_test,CICLOSPORINE
3010_test,TELMISARTAN
3011_test,SUCCINATE DE FROVATRIPTAN MONOHYDRATÉ
3011_test, FROVATRIPTAN BASE
3012_test,PROPÉRICIAZINE
3013_test,AMOXICILLINE ANHYDRE
3013_test, CLAVULANATE DE POTASSIUM
3013_test, AMOXICILLINE TRIHYDRATÉE
3013_test, ACIDE CLAVULANIQUE
3014_test,AMOXICILLINE BASE
3014_test, AMOXICILLINE TRIHYDRATÉE
3014_test, CLAVULANATE DE POTASSIUM
3014_test, ACIDE CLAVULANIQUE
3015_test,ACÉTATE DE CYPROTÉRONE
3016_test,IBUPROFÈNE
3017_test,HYDROCHLOROTHIAZIDE
3017_test, MALÉATE D'ÉNALAPRIL
3018_test,ATORVASTATINE CALCIQUE TRIHYDRATÉE
3018_test, ATORVASTATINE
3019_test,SAQUINAVIR (MÉSILATE DE)
3019_test, SAQUINAVIR
3020_test,CHLORHYDRATE DE LERCANIDIPINE
3021_test,MALÉATE DE TRIMÉBUTINE
3022_test,NITRATE D'ÉCONAZOLE
3023_test,HYDROCHLOROTHIAZIDE
3023_test, LISINOPRIL DIHYDRATÉ
3023_test, LISINOPRIL ANHYDRE
3024_test,RAMIPRIL
3025_test,GLIBENCLAMIDE
3026_test,DOXYCYCLINE (HYCLATE DE)
3026_test, DOXYCYCLINE HYDRATÉE
3027_test,GABAPENTINE
3028_test,CYAMÉMAZINE (TARTRATE DE)
3028_test, CYAMÉMAZINE BASE
3029_test,IODE
3029_test, IOMÉPROL
3030_test,CICLOPIROX
3031_test,CHLORHYDRATE DE CÉLIPROLOL
3032_test,ATÉNOLOL
3033_test,BIFONAZOLE
3033_test, URÉE
3034_test,VALACICLOVIR
3034_test, CHLORHYDRATE DE VALACICLOVIR
3035_test,PANTOPRAZOLE
3035_test, PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
3036_test,VALSARTAN
3037_test,LÉTROZOLE
3038_test,ATORVASTATINE
3038_test, ATORVASTATINE CALCIQUE
3039_test,RAMIPRIL
3040_test,SPIRONOLACTONE
3041_test,CAPTOPRIL
3042_test,BROMAZÉPAM
3043_test,CANDÉSARTAN CILEXÉTIL
3043_test, HYDROCHLOROTHIAZIDE
3044_test,PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
3044_test, PANTOPRAZOLE
3045_test,GLIMÉPIRIDE
3046_test,PAMIDRONIQUE (ACIDE)
3046_test, PAMIDRONATE DE SODIUM
3047_test,OXALATE D'ESCITALOPRAM
3047_test, ESCITALOPRAM
3048_test,HYDROGÉNOTARTRATE DE RIVASTIGMINE
3048_test, RIVASTIGMINE BASE
3049_test,CILAZAPRIL MONOHYDRATÉ
3049_test, CILAZAPRIL
3050_test,INSULINE GLARGINE 
3051_test,CHLORHYDRATE D'AMIODARONE
3052_test,BRIMONIDINE
3052_test, TARTRATE DE BRIMONIDINE
3053_test,CÉFIXIME ANHYDRE
3053_test, CÉFIXIME TRIHYDRATÉE
3054_test,LAMOTRIGINE
3055_test,CHLORHYDRATE DE DILTIAZEM
3056_test,SODIUM (ALENDRONATE DE) TRIHYDRATÉ
3056_test, ALENDRONATE ACIDE ANHYDRE
3057_test,FLUORURE DE SODIUM
3057_test, CHOLÉCALCIFÉROL
3057_test, FLUOR ÉLÉMENT
3058_test,RISPÉRIDONE
3059_test,BUDÉSONIDE
3060_test,PANTOPRAZOLE
3060_test, PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
3061_test,IMIPÉNEM MONOHYDRATÉ
3061_test, IMIPÉNEM ANHYDRE
3061_test, CILASTATINE SODIQUE
3061_test, CILASTATINE ANHYDRE
3062_test,DICHLORHYDRATE DE LÉVOCÉTIRIZINE
3063_test,BRIMONIDINE
3063_test, TARTRATE DE BRIMONIDINE
3063_test, BRINZOLAMIDE
3064_test,CHOLÉCALCIFÉROL
3065_test,CHOLÉCALCIFÉROL
3066_test,ROSUVASTATINE CALCIQUE
3066_test, ROSUVASTATINE
3067_test,GLUCAGON HUMAIN BIOGÉNÉTIQUE
3068_test,OMÉPRAZOLE
3069_test,ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
3069_test, ÉSOMÉPRAZOLE
3070_test,CITRATE D'OXÉLADINE
3071_test,BICALUTAMIDE
3072_test,METFORMINE BASE
3072_test, CHLORHYDRATE DE METFORMINE
3073_test,MIRTAZAPINE
3074_test,CHLORHYDRATE DE MIANSÉRINE
3075_test,DIPROPIONATE DE BÉCLOMÉTHASONE
3076_test,GLIMÉPIRIDE
3077_test,LOSARTAN POTASSIQUE
3078_test,PREDNISONE
3079_test,CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ
3079_test, PARACÉTAMOL
3080_test,EXÉMESTANE
3081_test,ATORVASTATINE CALCIQUE
3081_test, ATORVASTATINE
3082_test,AMISULPRIDE
3083_test,VALACICLOVIR
3083_test, CHLORHYDRATE DE VALACICLOVIR
